tile_path,class,source_image
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_7680.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_7680.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_7680.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_7680.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_7808.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_7936.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_8064.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_8192.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_8320.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_8448.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1024_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1152_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1280_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_1408_8576.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_0_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_128_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_256_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_384_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_512_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_640_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_768_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Near_Shore_04_896_8704.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\Near_Shore_04.png
